stop_id,holiday_adjusted,other,weekday_only
100,254,166,0
101,254,166,0
102,362,326,0
103,254,166,0
104,254,166,0
105,254,166,0
106,254,166,0
107,357,217,0
108,254,166,0
109,503,285,0
111,504,285,0
120,502,349,72
121,254,166,0
122,254,166,0
123,357,217,0
124,254,166,0
125,254,166,0
126,254,166,0
127,254,166,0
128,254,166,0
129,254,166,0
250,36,0,0
260,15,0,0
280,99,27,0
300,242,94,0
320,234,85,0
340,242,94,0
360,234,85,0
361,238,94,0
375,234,85,0
390,238,94,0
400,1213,510,0
420,1882,803,0
430,1322,577,0
431,742,306,0
433,570,244,0
450,1387,608,0
468,1312,550,0
480,1279,540,0
481,453,188,0
490,859,362,0
500,1062,459,0
510,150,65,0
515,1298,549,0
531,732,322,0
538,1406,595,0
539,261,106,0
548,940,405,0
558,1667,701,0
570,940,405,0
575,1777,767,0
590,932,403,0
600,1956,831,0
605,1199,517,0
619,541,230,0
620,559,206,0
625,34,9,0
626,200,96,0
628,233,83,0
640,326,123,0
648,233,83,0
660,326,123,0
670,233,83,0
691,343,148,0
700,427,149,0
720,77,26,0
730,74,26,0
760,120,31,0
790,120,31,0
800,8,0,0
810,128,31,0
820,128,31,0
840,9,0,0
844,291,101,0
860,9,0,0
880,374,174,0
900,188,79,0
905,344,125,0
940,518,204,0
950,518,204,0
970,224,94,0
992,224,91,0
996,9,0,0
997,17,0,0
1010,13,0,0
1040,240,91,0
1050,135,32,0
1070,119,32,0
1073,26,0,0
1085,814,394,0
1110,497,241,0
1120,440,210,0
1180,497,241,0
1190,629,298,0
1195,497,241,0
1215,135,58,0
1230,135,58,0
1250,110,66,0
1260,118,66,0
1340,47,25,0
1350,47,25,0
1360,47,25,0
1370,62,50,0
1471,739,317,0
1480,759,345,0
1490,686,318,0
1500,681,313,0
1510,658,310,0
1530,738,328,0
1540,222,79,0
1550,222,79,0
1551,217,132,0
1558,457,188,0
1559,469,189,0
1560,217,81,0
1561,469,189,0
1562,457,188,0
1570,217,81,0
1610,1184,516,0
1619,113,57,0
1630,113,57,0
1651,107,65,0
1652,110,67,0
1661,107,65,0
1662,110,67,0
1671,107,65,0
1672,110,67,0
1681,107,65,0
1682,110,67,0
1690,680,287,0
1710,192,77,0
1889,20,40,0
1907,64,128,0
1920,73,27,0
2010,208,76,0
2020,104,38,0
2030,104,38,0
2050,104,38,0
2060,104,38,0
2070,104,38,0
2080,104,38,0
2090,104,38,0
2100,104,38,0
2110,104,38,0
2120,104,38,0
2130,104,38,0
2140,104,38,0
2150,104,38,0
2180,476,212,0
2200,591,254,0
2201,5,0,0
2202,5,0,0
2203,5,0,0
2204,5,0,0
2205,5,0,0
2206,5,0,0
2220,930,412,0
2244,516,233,0
2245,139,68,0
2249,137,132,72
2250,139,68,0
2255,139,68,0
2260,139,68,0
2262,139,68,0
2264,139,68,0
2275,137,132,72
2285,137,132,72
2291,137,132,72
2295,0,132,72
2297,0,132,72
2300,137,132,72
2320,104,38,0
2330,589,320,72
2360,589,320,72
2361,79,36,0
2370,513,285,72
2390,104,38,0
2400,104,38,0
2410,104,38,0
2420,104,38,0
2430,104,38,0
2440,104,38,0
2450,104,38,0
2460,104,38,0
2470,104,38,0
2480,104,38,0
2490,104,38,0
2500,104,38,0
2510,104,38,0
2520,104,38,0
2550,150,70,0
2570,75,35,0
2580,75,35,0
2590,75,35,0
2600,75,35,0
2610,75,35,0
2620,75,35,0
2630,75,35,0
2640,154,70,0
2660,154,70,0
2670,154,70,0
2672,670,290,0
2680,154,70,0
2690,155,71,0
2710,155,71,0
2720,155,71,0
2730,155,71,0
2740,155,71,0
2760,75,35,0
2770,75,35,0
2780,75,35,0
2790,75,35,0
2800,75,35,0
2810,75,35,0
2820,75,35,0
2830,75,35,0
2840,75,35,0
2850,218,134,0
2860,110,66,0
2870,110,66,0
2880,110,66,0
2890,110,66,0
2900,110,66,0
2910,110,66,0
2911,110,66,0
2920,110,66,0
2930,110,66,0
2940,111,66,0
2950,110,66,0
2960,110,66,0
2970,110,66,0
2980,110,66,0
2995,110,66,0
3000,110,66,0
3010,110,66,0
3030,110,66,0
3032,110,66,0
3033,110,66,0
3034,110,66,0
3035,110,66,0
3036,118,66,0
3037,156,99,0
3150,116,68,0
3151,108,68,0
3152,108,68,0
3153,108,68,0
3154,108,68,0
3155,108,68,0
3156,108,68,0
3160,108,68,0
3190,108,68,0
3200,108,68,0
3210,108,68,0
3220,108,68,0
3230,108,68,0
3240,108,68,0
3250,109,68,0
3271,108,68,0
3280,108,68,0
3293,108,68,0
3300,108,68,0
3310,108,68,0
3320,108,68,0
3330,108,68,0
3380,225,111,0
3400,225,111,0
3410,225,111,0
3420,225,111,0
3430,225,111,0
3450,225,111,0
3460,225,111,0
3470,374,175,0
3484,374,175,0
3500,374,175,0
3515,374,175,0
3530,374,175,0
3541,374,175,0
3550,374,175,0
3570,374,175,0
3580,374,175,0
3589,374,175,0
3600,780,349,0
3700,369,175,0
3710,369,175,0
3735,369,175,0
3760,369,175,0
3770,369,175,0
3778,369,175,0
3800,369,175,0
3810,512,251,0
3820,225,111,0
3830,225,111,0
3860,225,111,0
3870,225,111,0
3880,225,111,0
3881,225,111,0
3883,225,111,0
3910,195,77,0
3920,195,77,0
3930,116,42,0
3940,116,42,0
3950,116,42,0
3960,116,42,0
3980,116,42,0
3990,116,42,0
4000,116,42,0
4010,116,42,0
4020,116,42,0
4040,116,42,0
4050,116,42,0
4070,116,42,0
4080,116,42,0
4200,116,42,0
4220,116,42,0
4230,116,42,0
4245,116,42,0
4265,116,42,0
4280,116,42,0
4290,116,42,0
4300,116,42,0
4325,116,42,0
4340,116,42,0
4355,116,42,0
4370,116,42,0
4465,80,36,0
4490,80,36,0
4500,79,35,0
5330,299,144,0
5350,299,144,0
5370,299,144,0
5380,299,144,0
5400,149,69,0
5402,147,67,0
5420,295,142,0
5440,295,142,0
5450,295,142,0
5470,295,142,0
5486,202,96,0
5487,202,96,0
5488,202,97,0
5489,202,97,0
5492,203,87,0
5493,404,193,0
5502,437,207,0
5550,182,79,0
5560,182,79,0
5580,182,79,0
5590,182,79,0
5610,107,47,0
5630,107,47,0
5640,107,47,0
5660,107,47,0
5670,107,47,0
5690,107,47,0
5710,107,47,0
5730,107,47,0
5740,107,47,0
5765,107,47,0
5770,107,47,0
5771,107,47,0
5790,107,47,0
5810,107,47,0
5820,107,47,0
5830,107,47,0
5840,107,47,0
5860,107,47,0
5875,107,47,0
5880,107,47,0
5900,107,47,0
5910,107,47,0
5930,107,47,0
5940,107,47,0
5960,107,47,0
5980,107,47,0
6000,107,47,0
6020,107,47,0
6030,107,47,0
6040,107,47,0
6050,176,73,0
6060,107,47,0
6070,419,175,0
6071,94,210,0
6072,92,180,0
6080,107,47,0
6100,419,175,0
6120,107,47,0
6176,419,175,0
6190,143,68,0
6220,144,67,0
6236,413,174,0
6237,413,174,0
6240,144,67,0
6290,106,45,0
6300,413,174,0
6310,106,45,0
6320,413,174,0
6330,106,45,0
6340,174,71,0
6360,106,45,0
6380,106,45,0
6400,106,45,0
6420,106,45,0
6440,106,45,0
6460,106,45,0
6480,106,45,0
6490,106,45,0
6510,106,45,0
6520,106,45,0
6540,106,45,0
6550,106,45,0
6565,106,45,0
6580,106,45,0
6590,106,45,0
6600,106,45,0
6615,106,45,0
6640,256,120,0
6650,256,120,0
6658,150,75,0
6660,106,45,0
6670,106,45,0
6685,106,45,0
6693,106,45,0
6710,106,45,0
6730,106,45,0
6740,106,45,0
6750,106,45,0
6770,106,45,0
6790,106,45,0
6800,106,45,0
6820,180,76,0
6840,180,76,0
6850,180,76,0
6870,180,76,0
6880,180,76,0
6940,362,173,0
6950,243,102,0
6990,243,102,0
7000,243,102,0
7010,243,102,0
7040,243,102,0
7080,243,102,0
7100,243,102,0
7120,243,102,0
7140,243,102,0
7160,243,102,0
7180,243,102,0
7200,243,102,0
7210,243,102,0
7350,143,68,0
7360,143,68,0
7380,143,68,0
7382,143,68,0
7430,595,248,0
7498,144,67,0
7500,144,67,0
7520,144,67,0
7530,144,67,0
7630,239,103,0
7670,239,103,0
7690,239,103,0
7710,239,103,0
7730,239,103,0
7750,239,103,0
7770,239,103,0
7790,239,103,0
7810,239,103,0
7850,239,103,0
7880,239,103,0
7900,239,103,0
7912,239,103,0
7950,61,34,0
7960,61,34,0
7970,61,34,0
7980,61,34,0
8000,61,34,0
8010,61,34,0
8030,61,34,0
8040,61,34,0
8050,286,140,0
8070,286,140,0
8080,548,272,0
8090,286,140,0
8100,231,106,0
8110,231,106,0
8140,231,106,0
8160,231,106,0
8175,231,106,0
8190,231,106,0
8210,231,106,0
8231,225,106,0
8250,231,106,0
8270,225,106,0
8285,225,106,0
8300,231,106,0
8310,314,143,0
8330,231,106,0
8350,231,106,0
8360,225,106,0
8380,225,106,0
8400,225,106,0
8401,357,165,0
8402,570,469,72
8403,214,78,0
8429,496,296,0
8440,581,335,0
8450,350,225,0
8460,350,225,0
8485,356,165,0
8494,433,191,0
8510,360,165,0
8530,456,202,0
8541,461,207,0
8550,358,166,0
8590,434,193,0
8608,358,234,0
8620,353,234,0
8641,505,304,0
8660,500,304,0
8671,137,132,72
8672,137,132,72
8681,358,166,0
8710,225,106,0
8730,225,106,0
8740,230,106,0
8760,321,144,0
8780,225,106,0
8790,230,106,0
8810,225,106,0
8820,225,106,0
8840,230,106,0
8850,225,106,0
8870,230,106,0
8890,230,106,0
8905,230,106,0
8920,230,106,0
8940,230,106,0
8970,230,106,0
8990,230,106,0
9000,332,170,0
9010,332,170,0
9030,61,34,0
9050,61,34,0
9060,61,34,0
9080,61,34,0
9090,61,34,0
9110,61,34,0
9132,317,139,0
9133,168,70,0
9134,168,70,0
9135,147,0,0
9138,304,143,0
9140,304,143,0
9142,168,70,0
9144,129,57,0
9147,143,65,0
9150,174,79,0
9190,174,79,0
9220,174,79,0
9480,174,79,0
9510,174,79,0
9550,174,79,0
9575,275,123,0
9580,323,143,0
9581,164,67,0
9582,164,67,0
9584,164,67,0
9586,146,0,0
9587,686,342,0
9589,143,66,0
9605,433,199,0
9610,290,133,0
9612,146,67,0
9630,289,132,0
9650,219,136,0
9670,288,132,0
9680,288,132,0
9690,288,132,0
9710,145,67,0
9720,145,67,0
9730,145,67,0
9750,145,67,0
9770,145,67,0
9790,145,67,0
9800,145,67,0
9820,145,67,0
9830,145,67,0
9840,145,67,0
9850,145,67,0
9860,145,67,0
9895,198,67,0
9900,198,67,0
9901,90,68,0
9912,198,67,0
9921,164,68,0
9930,164,68,0
9950,164,68,0
9970,164,68,0
9972,145,67,0
9974,145,67,0
9976,145,67,0
9978,576,264,0
9980,19,1,0
9990,19,1,0
10005,143,65,0
10010,162,67,0
10020,162,67,0
10030,19,1,0
10040,19,1,0
10050,19,1,0
10060,19,1,0
10070,19,1,0
10083,19,1,0
10100,19,1,0
10110,19,1,0
10120,19,1,0
10130,19,1,0
10145,19,1,0
10170,174,79,0
10180,174,79,0
10190,174,79,0
10210,187,79,0
10225,187,79,0
10240,187,79,0
10280,188,79,0
10305,188,79,0
10325,365,158,0
10328,185,79,0
10340,174,79,0
10350,174,79,0
10370,19,0,0
10380,19,0,0
10400,19,0,0
10410,19,0,0
10420,19,0,0
10430,19,0,0
10445,19,0,0
10460,19,0,0
10470,19,0,0
10480,19,0,0
10490,19,0,0
10500,19,0,0
10510,162,65,0
10513,143,66,0
10515,143,66,0
10525,162,65,0
10550,19,0,0
10560,19,0,0
10561,149,69,0
10562,149,69,0
10564,149,69,0
10566,149,69,0
10568,149,69,0
10580,168,69,0
10600,168,69,0
10620,293,136,0
10630,293,136,0
10640,186,135,0
10641,197,69,0
10650,197,69,0
10653,101,0,0
10654,48,0,0
10657,53,0,0
10658,101,0,0
10680,149,69,0
10700,149,69,0
10710,149,69,0
10720,149,69,0
10730,149,69,0
10750,149,69,0
10760,149,69,0
10780,149,69,0
10800,149,69,0
10820,149,69,0
10830,149,69,0
10840,149,69,0
10860,293,136,0
10870,293,136,0
10910,74,141,0
10911,798,428,0
10912,935,405,0
10914,935,405,0
10915,130,64,0
10916,130,64,0
10917,790,325,0
10920,130,64,0
10940,130,64,0
10950,130,64,0
10970,130,64,0
10990,130,64,0
11010,130,64,0
11011,6,0,0
11012,11,0,0
11025,8,0,0
11030,135,64,0
11033,8,0,0
11035,8,0,0
11040,279,128,0
11050,279,128,0
11060,307,177,0
11070,307,177,0
11075,22,0,0
11080,337,166,0
11085,22,0,0
11087,22,0,0
11090,337,166,0
11100,497,241,0
11130,132,57,0
11133,497,241,0
11140,337,166,0
11150,337,166,0
11175,217,132,0
11180,285,128,0
11190,285,128,0
11191,144,64,0
11200,136,64,0
11230,130,64,0
11250,130,64,0
11270,130,64,0
11290,130,64,0
11300,130,64,0
11330,130,64,0
11352,935,405,0
11356,147,67,0
11357,147,67,0
11358,147,138,0
11370,208,102,0
11390,104,51,0
11400,104,51,0
11410,104,51,0
11430,104,51,0
11480,207,102,0
11490,207,102,0
11520,207,102,0
11535,103,51,0
11565,104,51,0
11566,104,51,0
11567,104,51,0
11568,104,51,0
11569,104,51,0
11570,104,51,0
11590,104,51,0
11600,104,51,0
11610,104,51,0
11620,104,51,0
11630,104,51,0
11640,104,51,0
11680,100,39,0
11690,104,36,0
11700,104,36,0
11720,104,36,0
11730,106,37,0
11750,106,37,0
11770,106,37,0
11790,106,37,0
11800,106,37,0
11820,106,37,0
11840,106,37,0
11860,106,37,0
11870,106,37,0
11880,106,37,0
11890,243,169,72
11910,106,37,0
11920,106,37,0
11940,106,37,0
11960,108,41,0
11980,108,41,0
11990,108,41,0
12010,247,109,0
12030,108,41,0
12040,108,41,0
12050,108,41,0
12070,108,41,0
12080,108,41,0
12090,108,41,0
12110,108,41,0
12130,108,41,0
12140,108,41,0
12160,108,41,0
12170,100,39,0
12190,100,39,0
12200,100,39,0
12210,220,102,0
12220,110,51,0
12230,110,51,0
12240,110,51,0
12250,110,51,0
12260,110,51,0
12270,110,51,0
12280,110,51,0
12290,110,51,0
12310,110,51,0
12340,247,183,72
12353,103,51,0
12373,103,51,0
12390,110,51,0
12400,110,51,0
12410,110,51,0
12420,110,51,0
12430,110,51,0
12440,110,51,0
12450,110,51,0
12460,110,51,0
12470,110,51,0
12479,219,108,0
12480,110,51,0
12484,219,108,0
12485,159,79,0
12486,139,68,0
12487,219,108,0
12496,79,39,0
12497,216,171,72
12500,79,39,0
12520,79,39,0
12532,225,110,0
12550,362,242,72
12560,225,110,0
12600,227,110,0
12630,366,178,0
12640,227,110,0
12660,80,40,0
12670,80,40,0
12690,155,74,0
12700,79,37,0
12712,79,37,0
12720,79,37,0
12740,79,37,0
12760,79,37,0
12770,290,110,0
12780,222,79,0
12790,222,79,0
12805,237,79,0
12820,222,79,0
12840,237,79,0
12841,7,0,0
12842,8,0,0
12860,245,79,0
12880,245,79,0
12890,222,79,0
12900,217,81,0
12910,369,145,0
12930,238,81,0
12950,231,81,0
12960,217,81,0
12980,231,81,0
12991,217,81,0
13005,201,44,0
13020,76,37,0
13030,76,37,0
13040,76,37,0
13060,76,37,0
13070,76,37,0
13080,76,37,0
13090,76,37,0
13190,103,51,0
13200,206,102,0
13210,103,51,0
13220,103,51,0
13230,103,51,0
13240,103,51,0
13250,103,51,0
13260,103,51,0
13262,110,66,0
13264,144,104,0
13266,144,104,0
13270,103,51,0
13291,149,116,0
13310,103,51,0
13320,103,51,0
13330,103,51,0
13340,103,51,0
13350,103,51,0
13360,103,51,0
13370,103,51,0
13380,103,51,0
13381,103,51,0
13390,100,48,0
13410,50,24,0
13420,50,24,0
13430,50,24,0
13441,160,75,0
13460,160,75,0
13480,50,24,0
13500,50,24,0
13510,50,24,0
13585,152,64,0
13600,194,78,0
13620,194,78,0
13640,194,78,0
13660,194,78,0
13670,194,78,0
13700,194,78,0
13721,194,78,0
13760,198,78,0
13770,194,78,0
13775,68,31,0
13800,273,114,0
13810,273,114,0
13830,273,114,0
13840,273,114,0
13870,388,171,0
13890,392,171,0
13910,273,114,0
14038,272,115,0
14070,388,172,0
14090,272,115,0
14110,272,115,0
14130,272,115,0
14150,272,115,0
14170,272,115,0
14190,193,79,0
14195,67,31,0
14200,197,79,0
14230,193,79,0
14250,193,79,0
14280,193,79,0
14300,193,79,0
14320,193,79,0
14340,193,79,0
14360,350,146,0
14960,243,185,0
14961,92,37,0
14962,92,37,0
14963,92,37,0
14970,92,37,0
14980,92,37,0
15000,92,37,0
15002,92,37,0
15030,95,37,0
15040,95,37,0
15050,95,37,0
15060,6,0,0
15070,6,0,0
15080,6,0,0
15090,6,0,0
15100,6,0,0
15120,6,0,0
15140,106,46,0
15145,106,46,0
15190,195,83,0
15201,107,47,0
15202,107,47,0
15203,107,47,0
15204,106,46,0
15205,195,83,0
15206,106,46,0
15207,106,46,0
15211,107,47,0
15212,106,46,0
15230,195,83,0
15380,198,85,0
15395,198,85,0
15451,107,47,0
15460,107,47,0
15480,9,0,0
15500,9,0,0
15521,9,0,0
15532,9,0,0
15540,156,148,0
15570,156,148,0
15580,156,148,0
15588,151,148,0
15610,151,148,0
15630,151,148,0
15650,151,148,0
15651,151,148,0
15652,207,258,0
16100,323,135,0
16101,130,62,0
16103,319,135,0
16140,74,33,0
16160,71,31,0
16170,71,31,0
16180,71,31,0
16190,65,31,0
16200,71,31,0
16210,65,31,0
16220,71,31,0
16230,65,31,0
16240,65,31,0
16250,65,31,0
16260,65,31,0
16270,65,31,0
16280,65,31,0
16290,65,31,0
16300,65,31,0
16327,204,95,0
16329,202,96,0
16330,206,95,0
16331,204,95,0
16380,7,0,0
16390,293,136,0
16400,293,136,0
16416,293,136,0
16419,19,1,0
16430,314,137,0
16440,143,66,0
16460,143,66,0
16480,143,66,0
16515,288,135,0
16520,288,135,0
16570,74,32,0
16610,65,31,0
16620,65,31,0
16630,65,31,0
16640,65,31,0
16650,65,31,0
16660,65,31,0
16670,65,31,0
16680,71,31,0
16690,65,31,0
16700,71,31,0
16710,65,31,0
16720,71,31,0
16730,65,31,0
16740,71,31,0
16750,71,31,0
16760,71,31,0
16770,139,64,0
16800,76,31,0
16810,76,31,0
16830,76,31,0
16840,76,31,0
16850,76,31,0
16860,151,63,0
16870,151,63,0
16880,151,63,0
16890,151,63,0
16900,151,63,0
16914,299,126,0
16920,151,63,0
16940,151,63,0
16960,308,130,0
16980,308,130,0
16990,308,130,0
17010,308,130,0
17022,458,205,0
17024,458,205,0
17040,150,75,0
17070,149,69,0
17080,149,69,0
17081,149,69,0
17170,143,68,0
17180,143,68,0
17209,143,68,0
17230,143,68,0
17250,143,68,0
17260,143,68,0
17280,143,68,0
17300,143,68,0
17310,328,146,0
17410,329,145,0
17420,144,67,0
17440,144,67,0
17460,144,67,0
17470,144,67,0
17490,144,67,0
17510,144,67,0
17530,144,67,0
17640,145,67,0
17650,145,67,0
17651,150,75,0
17680,150,75,0
17694,148,63,0
17695,151,63,0
17697,450,202,0
17698,450,202,0
17710,300,127,0
17730,300,127,0
17740,300,127,0
17755,152,64,0
17760,148,63,0
17780,148,63,0
17800,148,63,0
17820,148,63,0
17830,148,63,0
17840,148,63,0
17850,148,63,0
17860,74,32,0
17870,74,32,0
17880,74,32,0
17890,74,32,0
17900,74,32,0
17950,8,0,0
17951,4,0,0
17952,4,0,0
17960,4,0,0
17970,4,0,0
17980,4,0,0
17990,4,0,0
18000,4,0,0
18010,4,0,0
18020,4,0,0
18030,4,0,0
18040,4,0,0
18041,4,0,0
18050,4,0,0
18060,4,0,0
18066,4,0,0
18070,4,0,0
18085,370,156,0
18090,185,78,0
18100,189,78,0
18120,341,142,0
18145,152,64,0
18150,152,64,0
18152,157,67,0
18165,152,64,0
18170,67,31,0
18180,146,67,0
18190,146,67,0
18200,146,67,0
18210,146,67,0
18220,342,145,0
18230,146,67,0
18240,146,67,0
18250,146,67,0
18260,143,68,0
18270,143,68,0
18295,143,68,0
18315,143,68,0
18320,143,68,0
18340,143,68,0
18359,143,68,0
18370,143,68,0
18388,143,68,0
18402,143,68,0
18440,422,172,0
18455,144,67,0
18465,144,67,0
18480,144,67,0
18505,144,67,0
18530,144,67,0
18540,144,67,0
18550,144,67,0
18580,144,67,0
18590,144,67,0
18600,147,67,0
18610,147,67,0
18620,147,67,0
18630,147,67,0
18640,147,67,0
18650,147,67,0
18660,147,67,0
18670,147,67,0
18680,68,31,0
18696,157,67,0
18720,157,67,0
18740,346,145,0
18760,189,78,0
18770,4,0,0
18785,185,78,0
18790,4,0,0
18800,4,0,0
18810,4,0,0
18820,4,0,0
18830,4,0,0
18840,4,0,0
18850,4,0,0
18860,4,0,0
18870,4,0,0
18880,4,0,0
18890,4,0,0
18900,4,0,0
18910,4,0,0
18920,4,0,0
18930,4,0,0
18940,4,0,0
18941,4,0,0
18942,4,0,0
18990,10,10,0
19000,10,10,0
19010,10,10,0
19020,10,10,0
19060,12,12,0
19070,12,12,0
19210,149,69,0
19240,152,64,0
19250,152,64,0
19260,152,64,0
19270,152,64,0
19280,152,64,0
19300,152,64,0
19320,152,64,0
19340,152,64,0
19360,152,64,0
19380,115,57,0
19390,115,57,0
19410,119,57,0
19420,115,57,0
19440,116,57,0
19460,112,57,0
19470,116,57,0
19480,112,57,0
19490,112,57,0
19500,112,57,0
19510,157,67,0
19530,157,67,0
19550,157,67,0
19570,157,67,0
19590,157,67,0
19600,157,67,0
19610,157,67,0
19620,157,67,0
19650,191,79,0
19670,191,79,0
19700,191,79,0
19740,191,79,0
19750,191,79,0
19790,303,127,0
19810,112,48,0
19830,303,127,0
19850,112,48,0
19861,51,87,0
19862,191,79,0
19875,117,114,0
19898,330,213,0
19921,144,133,0
19922,89,37,0
19930,335,212,0
19940,144,133,0
19978,91,38,0
19980,145,134,0
20040,117,113,0
20041,186,79,0
20050,111,46,0
20070,111,46,0
20090,297,125,0
20110,111,46,0
20130,186,79,0
20170,186,79,0
20190,186,79,0
20220,186,79,0
20250,186,79,0
20270,186,79,0
20530,118,57,0
20540,61,29,0
20550,61,29,0
20560,61,29,0
20570,61,29,0
20580,61,29,0
20590,61,29,0
20600,61,29,0
20610,61,29,0
20620,61,29,0
20630,61,29,0
20640,61,29,0
20650,64,32,0
20670,67,31,0
20680,67,31,0
20700,182,88,0
20710,115,57,0
20720,115,57,0
20730,115,57,0
20829,404,260,72
20880,112,57,0
20890,134,63,0
20910,68,31,0
20940,60,31,0
20950,57,28,0
20960,57,28,0
20970,57,28,0
20980,57,28,0
20990,57,28,0
21000,57,28,0
21010,57,28,0
21020,57,28,0
21030,57,28,0
21040,57,28,0
21050,57,28,0
21080,241,100,0
21090,241,100,0
21104,164,70,0
21110,153,64,0
21120,153,64,0
21140,153,64,0
21141,301,128,0
21150,148,64,0
21170,148,64,0
21250,189,82,0
21280,189,82,0
21290,4,0,0
21292,87,36,0
21295,87,36,0
21310,144,64,0
21320,144,64,0
21350,157,63,0
21360,157,63,0
21370,157,63,0
21380,157,63,0
21390,157,63,0
21400,157,63,0
21410,157,63,0
21420,87,36,0
21430,87,36,0
21440,87,36,0
21450,194,83,0
21480,194,83,0
21500,194,83,0
21560,194,83,0
21590,70,27,0
21600,353,147,0
21620,423,174,0
21680,108,40,0
21690,108,40,0
21700,108,40,0
21710,108,40,0
21720,108,40,0
21730,108,40,0
21765,218,72,0
21833,110,41,0
21850,110,31,0
21860,110,41,0
21870,110,41,0
21880,110,41,0
21890,110,41,0
21910,110,41,0
21920,110,41,0
21940,110,41,0
21945,113,68,0
21990,346,147,0
22009,91,38,0
22010,255,109,0
22050,185,82,0
22074,194,83,0
22075,185,82,0
22099,185,82,0
22120,185,82,0
22152,185,82,0
22158,185,82,0
22160,88,36,0
22165,198,82,0
22170,88,36,0
22174,198,82,0
22180,88,36,0
22184,421,174,0
22190,158,63,0
22196,194,83,0
22200,158,63,0
22210,158,63,0
22220,158,63,0
22230,158,63,0
22244,158,63,0
22252,237,100,0
22253,237,100,0
22255,4,0,0
22256,198,83,0
22259,194,83,0
22260,311,129,0
22261,119,46,0
22264,35,0,0
22280,22,0,0
22290,22,0,0
22300,22,0,0
22320,22,0,0
22330,22,0,0
22340,22,0,0
22360,22,0,0
22370,22,0,0
22380,22,0,0
22390,22,0,0
22400,22,0,0
22410,22,0,0
22420,22,0,0
22430,22,0,0
22440,22,0,0
22450,22,0,0
22460,22,0,0
22470,22,0,0
22480,22,0,0
22490,22,0,0
22500,22,0,0
22510,8,0,0
22520,8,0,0
22530,8,0,0
22540,8,0,0
22550,8,0,0
22553,293,126,0
22557,564,246,0
22560,305,125,0
22570,110,46,0
22580,110,46,0
22590,110,46,0
22600,110,46,0
22620,110,46,0
22630,110,46,0
22640,110,46,0
22650,110,46,0
22660,110,46,0
22680,110,46,0
22700,110,46,0
22710,110,46,0
22730,106,46,0
22750,106,46,0
22770,106,46,0
22780,106,46,0
22790,106,46,0
22820,428,249,0
22830,425,251,0
22850,129,125,0
22860,107,47,0
22870,107,47,0
22880,107,47,0
22900,107,47,0
22912,107,47,0
22940,111,47,0
22950,111,47,0
22970,111,47,0
22990,111,47,0
23000,111,47,0
23010,111,47,0
23020,111,47,0
23030,111,47,0
23050,111,47,0
23060,111,47,0
23070,4,0,0
23080,4,0,0
23170,149,69,0
23180,149,69,0
23200,149,69,0
23220,149,69,0
23230,552,246,0
23250,552,246,0
23260,299,134,0
23273,299,134,0
23276,8,0,0
23370,143,66,0
23390,143,66,0
23420,143,66,0
23421,280,135,0
23500,143,65,0
23520,143,65,0
23530,143,65,0
23540,143,65,0
23561,279,135,0
23580,143,65,0
23600,143,65,0
23610,143,65,0
23750,547,246,0
23770,547,246,0
23785,145,67,0
23800,145,67,0
23820,145,67,0
23831,145,67,0
23872,149,69,0
23890,137,61,0
23895,137,61,0
23905,137,61,0
23910,137,61,0
23915,137,61,0
23920,138,61,0
23925,137,61,0
24250,133,63,0
24260,67,32,0
24270,67,32,0
24280,67,32,0
24290,67,32,0
24300,67,32,0
24310,67,32,0
24320,67,32,0
24321,66,32,0
24330,67,32,0
24340,67,32,0
24350,67,32,0
24360,123,61,0
24370,115,57,0
24380,67,32,0
24390,67,32,0
24400,67,32,0
24410,67,32,0
24420,67,32,0
24430,67,32,0
24440,67,32,0
24450,67,32,0
24460,67,32,0
24470,67,32,0
24480,67,32,0
24490,67,32,0
24500,67,32,0
24510,67,32,0
24540,66,32,0
24544,66,32,0
24560,66,32,0
24570,66,32,0
24580,66,32,0
24590,66,32,0
24600,66,32,0
24610,66,32,0
24620,66,32,0
24630,66,32,0
24640,66,32,0
24650,66,32,0
24660,66,32,0
24670,66,32,0
24680,112,57,0
24690,66,32,0
24700,66,32,0
24710,66,32,0
24720,66,32,0
24740,66,32,0
24750,66,32,0
24760,66,32,0
24770,66,32,0
24780,66,32,0
24910,143,65,0
24920,143,65,0
24940,143,65,0
24950,143,65,0
24960,143,65,0
24980,143,65,0
24990,143,65,0
25000,143,65,0
25010,143,65,0
25020,143,65,0
25040,143,65,0
25050,143,65,0
25070,143,65,0
25090,143,65,0
25100,143,65,0
25110,143,65,0
25130,143,65,0
25140,143,65,0
25200,435,199,0
25201,438,202,0
25202,435,199,0
25210,288,132,0
25240,158,69,0
25751,174,80,0
25753,292,109,0
25754,296,110,0
25755,208,84,0
25765,143,66,0
25790,292,135,0
25791,136,61,0
25792,135,61,0
25793,135,61,0
25794,135,61,0
25795,136,61,0
25797,135,61,0
25798,142,61,0
25840,143,66,0
25860,143,66,0
25880,143,66,0
25890,143,66,0
25900,143,66,0
25920,143,66,0
25940,143,66,0
25960,143,66,0
25980,143,66,0
26000,143,66,0
26010,144,67,0
26020,144,67,0
26030,144,67,0
26050,144,67,0
26060,144,67,0
26080,144,67,0
26100,144,67,0
26110,144,67,0
26369,147,67,0
26370,147,67,0
26381,147,67,0
