stop_id,holiday_adjusted,other,weekday_only,stop_name
69080,31,16,0,104th Ave SE & SE 20th St
69090,31,16,0,104th Ave SE & SE 22nd St
69100,31,16,0,104th Ave SE & SE 23rd St
69110,31,16,0,104th Ave SE & SE 25th St
69120,31,16,0,104th Ave SE & SE 27th St
69124,31,16,0,SE 34th St & 111th Ave SE
69126,32,16,0,SE 34th St & 111th Ave SE
69128,31,16,0,104th Ave SE & SE 28th St
69140,31,16,0,105th Ave SE & SE 29th St
69150,31,16,0,106th Ave SE & SE 32nd St
69160,31,16,0,106th Ave SE & 108th Ave SE
69170,32,16,0,106th Ave SE & 108th Ave SE
69181,32,16,0,106th Ave SE & SE 30th St
69200,32,16,0,105th Ave SE & SE 28th St
69210,32,16,0,104th Ave SE & SE 27th St
69220,32,16,0,104th Ave SE & SE 25th St
69230,32,16,0,104th Ave SE & SE 23rd St
69240,32,16,0,104th Ave SE & SE 22nd St
69250,32,16,0,104th Ave SE & SE 20th St
69260,32,16,0,104th Ave SE & SE 19th St
69270,32,16,0,104th Ave SE & SE 16th St
69280,32,16,0,104th Ave SE & SE 14th St
69290,32,16,0,104th Ave SE & Cedarcrest Ln
69300,32,16,0,104th Ave SE & SE 10th St
69320,33,16,0,Bellevue Way NE & NE 12th St
69340,33,16,0,Bellevue Way NE & NE 17th St
69350,33,16,0,Bellevue Way NE & NE 20th Pl
69370,33,16,0,Bellevue Way NE & NE 24th St
69380,33,16,0,Bellevue Way NE & NE 26th St
69390,33,16,0,Bellevue Way NE & NE 28th Pl
69400,33,16,0,Bellevue Way NE & NE 30th Pl
69402,33,16,0,Bellevue Way NE & 103rd Ave NE
69420,100,33,0,Lake Washington Blvd NE & NE 43rd St
69430,100,33,0,Lake Washington Blvd NE & NE 46th St
69440,100,33,0,Lake Washington Blvd NE & NE 52nd St
69465,100,33,0,Lakeview Dr NE & Lake Washington Blvd NE
69475,100,33,0,Lakeview Dr NE & NE 59th St
69485,100,33,0,Lakeview Dr NE & NE 64th St
69530,31,14,0,68th Ave NE & NE 181st St
69540,31,14,0,68th Ave NE & NE 175th St
69550,31,14,0,Juanita Dr NE & Inglewood Rd NE
69559,31,14,0,Juanita Dr NE & NE 165th St
69560,31,14,0,Juanita Dr NE & NE 160th St
69570,31,14,0,NE 153rd Pl & Juanita Dr NE
69580,31,14,0,NE 153rd Pl & 70th Ave NE
69590,31,14,0,NE 153rd Pl & NE 155th Pl
69600,31,14,0,NE 155th St & 75th Ave NE
69610,31,14,0,NE 155th Pl & 78th Ave NE
69620,31,14,0,NE 155th St & 81st Ave NE
69630,31,14,0,84th Ave NE & NE 155th St
69640,31,14,0,84th Ave NE & NE 150th St
69650,31,14,0,84th Ave NE & NE 145th St
69660,31,14,0,84th Ave NE & NE 143rd St
69670,31,14,0,84th Ave NE & NE 141st St
69680,31,14,0,84th Ave NE & NE 138th St
69690,31,14,0,84th Ave NE & NE 136th St
69874,33,15,0,NE 132nd St & 84th Ave NE
69876,31,14,0,NE 132nd St & 86th Pl NE
69878,31,14,0,87th Ave NE & NE 134th St
69882,33,15,0,84th Ave NE & NE 136th St
69884,33,15,0,84th Ave NE & NE 138th St
69890,33,15,0,84th Ave NE & NE 141st St
69900,33,15,0,84th Ave NE & NE 143rd St
69910,33,15,0,84th Ave NE & NE 145th St
69920,33,15,0,84th Ave NE & NE 150th St
69928,33,15,0,84th Ave NE & NE 155th St
69940,33,15,0,NE 155th St & 81st Ave NE
69950,33,15,0,NE 155th Pl & 76th Pl NE
69960,33,15,0,NE 155th St & 74th Ave NE
69970,33,15,0,NE 153rd Pl & 72nd Ave NE
69980,33,15,0,NE 153rd Pl & 70th Ave NE
69990,33,15,0,NE 153rd Pl & Juanita Dr NE
70000,33,15,0,Juanita Dr NE & NE 160th St
70002,33,15,0,Juanita Dr NE & NE 163rd St
70003,31,14,0,140th Ave NE & NE 175th St
70004,31,14,0,NE 171st St & 140th Ave NE
70005,31,14,0,NE Woodinville Dr & Brickyard Rd NE
70006,31,14,0,NE Woodinville Dr & Brickyard Rd NE
70007,31,14,0,131st Ave NE & NE 175th St
70008,31,14,0,140th Ave NE & NE 171st St
70010,33,15,0,68th Ave NE & Inglewood Rd NE
70020,33,15,0,68th Ave NE & NE 175th St
70022,33,15,0,68th Ave NE & NE Bothell Way
70040,36,14,0,Juanita Woodinville Way NE & 115th Ave NE
70060,36,14,0,Juanita Woodinville Way NE & NE 149th St
70070,36,14,0,Juanita Woodinville Way NE & NE 145th St
70080,36,14,0,Juanita Woodinville Way NE & NE 143rd Pl
70090,36,14,0,Juanita Woodinville Way NE & NE 141st Pl
70100,36,14,0,Juanita Woodinville Way NE & NE 140th St
70110,36,14,0,Juanita Woodinville Way NE & NE 137th Pl
70120,36,14,0,Juanita Woodinville Way NE & NE 136th Pl
70130,62,28,0,100th Ave NE & NE 132nd St
70140,62,28,0,100th Ave NE & NE 128th St
70150,191,85,0,100th Ave NE & NE 124th St
70151,132,57,0,NE 124th St & 100th Ave NE
70160,191,85,0,NE 120th Pl & NE 122nd St
70164,191,85,0,98th Ave NE & NE 117th St
70170,191,85,0,98th Ave NE & NE Juanita Dr
70180,193,85,0,98th Ave NE & NE 116th St
70184,193,85,0,98th Ave NE & NE 119th Way
70190,193,85,0,NE 120th Pl & 100th Ave NE
70200,61,28,0,100th Ave NE & NE 124th St
70210,61,28,0,100th Ave NE & NE 128th St
70220,98,43,0,100th Ave NE & NE 132nd St
70230,35,14,0,Juanita Woodinville Way NE & NE 136th Pl
70240,35,14,0,Juanita Woodinville Way NE & NE 137th Pl
70250,35,14,0,Juanita Woodinville Way NE & NE 140th St
70260,35,14,0,Juanita Woodinville Way NE & NE 141st Pl
70270,35,14,0,Juanita Woodinville Way NE & 108th Ave NE
70280,35,14,0,Juanita Woodinville Way NE & NE 145th St
70290,35,14,0,Juanita Woodinville Way NE & NE 149th St
70310,45,14,0,Juanita Woodinville Way NE & 115th Ave NE
70311,97,46,0,Brickyard Rd NE & E Riverside Dr
70312,97,46,0,Brickyard Rd NE & NE Woodinville Dr
70313,97,46,0,Brickyard Rd NE & Woodcrest Dr NE
70314,97,46,0,Brickyard Rd NE & Woodcrest Dr NE
70315,97,46,0,Brickyard Rd NE & NE 170th Pl
70317,97,46,0,Brickyard Rd NE & NE 167th St
70318,97,46,0,Juanita Woodinville Way NE & NE 163rd Pl
70319,97,46,0,Brickyard Rd NE & NE 167th St
70320,191,85,0,98th Ave NE & Forbes Creek Dr
70330,192,85,0,Market St & 20th Ave W
70340,129,57,0,Market St & 18th Ave W
70350,129,57,0,Market St & 16th Ave W
70370,129,57,0,Market St & 11th Ave W
70390,129,57,0,Market St & 2nd St W
70410,129,57,0,Market St & Waverly Way
70420,132,57,0,Market St & 4th Ave
70440,132,57,0,Market St & 8th Ave
70460,132,57,0,Market St & 12th Ave
70480,132,57,0,Market St & 16th Ave
70490,195,86,0,Market St & 18th Ave
70500,195,86,0,Market St & 20th Ave
70510,193,85,0,98th Ave NE & Forbes Creek Dr
70515,2,1,0,NE 112th St & 120th Ave NE
70521,2,1,0,Forbes Creek Dr & 108th Ave NE
70522,2,1,0,Forbes Creek Dr & 111th Ct NE
70534,2,1,0,Forbes Creek Dr & 115th Ct NE
70536,2,1,0,116th Ave NE & NE 111th St
70538,2,1,0,NE 80th St & 122nd Ave NE
70578,3,1,0,116th Ave NE & NE 94th St
70587,2,1,0,7th Ave & 6th St
70591,2,1,0,7th Ave & 8th St
70595,4,2,0,NE 87th St & 114th Ave NE
70596,89,26,0,NE 8th St & 100th Ave NE
70597,3,1,0,NE 100th St & 116th Ave NE
70600,50,24,0,Bellevue Way SE & 108th Ave SE
70608,101,25,0,NE 8th St & 102nd Ave NE
70619,87,25,0,NE 8th St & 100th Ave NE
70664,164,66,0,NE 85th St & 114th Ave NE
70665,248,99,0,Central Way & 5th St
70666,166,65,0,NE 85th St & Kirkland Way
70672,163,61,0,Central Way & 5th St
70676,212,88,0,6th St & Kirkland Way
70677,212,88,0,6th St S & 5th Ave S
70679,212,88,0,6th St S & 9th Ave S
70681,83,31,0,NE 68th St & 6th St S
70691,3,1,0,120th Ave NE & NE 80th St
70694,5,1,0,NE 80th St & 120th Ave NE
70700,71,37,0,NW 196th St & 24th Ave NW
70702,74,32,0,3rd Ave NW & NW Richmond Beach Rd
70704,74,32,0,3rd Ave NW & NW 191st St
70706,74,32,0,3rd Ave NW & NW 195th St
70710,74,32,0,NW 200th St & 3rd Ave NW
70714,74,32,0,N 200th St & Greenwood Ave N
70716,74,32,0,N 200th St & Dayton Ave N
70718,74,32,0,N 200th St & Fremont Ave N
70720,74,32,0,N 200th St & Whitman Ave N
70782,31,16,0,140th Ave NE & NE 24th St
70802,83,31,0,140th Ave SE & SE 1st St
70803,89,26,0,Lake Hills Connector & 134th Ave SE
70805,86,25,0,Lake Hills Connector & 134th Ave SE
70806,83,31,0,140th Ave SE & SE 5th St
70807,157,58,0,Lake Hills Connector & SE 8th St
70812,85,33,0,SE 8th St & I-405
70813,163,58,0,Lake Hills Connector & SE 8th St
70814,85,33,0,SE 8th St & 114th Ave SE
70820,88,32,0,SE 8th St & 114th Ave SE
70823,168,57,0,145th Pl SE & SE 10th St
70825,74,32,0,SE 8th St & 121st Ave SE
70826,82,32,0,140th Ave SE & SE 7th St
70828,82,32,0,140th Ave SE & SE 5th St
70832,82,32,0,140th Ave SE & SE 1st St
70835,82,32,0,Main St & 148th Ave SE
70837,82,32,0,Main St & 152nd Pl SE
70841,86,25,0,Lake Hills Connector & Richards Rd
70843,89,26,0,Lake Hills Connector & Richards Rd
70850,33,16,0,140th Ave NE & NE 21st St
71133,74,32,0,Richards Rd & SE 21st Pl
71139,74,32,0,SE 26th St & Richards Rd
71140,33,17,0,West Lake Sammamish Pkwy NE & NE 40th St
71141,74,32,0,SE 26th St & 136th Ave SE
71150,33,17,0,West Lake Sammamish Pkwy NE & 177th Ave NE
71160,33,17,0,West Lake Sammamish Pkwy NE & 180th Ave NE
71170,33,17,0,West Lake Sammamish Pkwy NE & 180th Ave NE
71180,33,17,0,West Lake Sammamish Pkwy NE & NE 27th St
71190,33,17,0,West Lake Sammamish Pkwy NE & NE 27th St
71210,33,17,0,NE 24th St & 186th Ave NE
71220,33,17,0,NE 24th St & 185th Pl NE
71230,33,17,0,NE 24th St & 182nd Ave NE
71240,33,17,0,NE 24th St & 180th Ave NE
71250,33,17,0,NE 24th St & 175th Ave NE
71260,33,17,0,NE 24th St & 173rd Ave NE
71270,31,16,0,NE 24th St & 169th Ave NE
71280,31,16,0,NE 24th St & 167th Ave NE
71290,31,16,0,NE 24th St & 164th Ave NE
71300,82,40,0,NE 24th St & 162nd Ave NE
71310,82,40,0,NE 24th St & 160th Ave NE
71320,31,16,0,NE 24th St & 156th Ave NE
71322,31,16,0,NE 24th St & NE Bel-Red Rd
71323,102,43,26,152nd Ave NE & NE Shen St
71325,212,84,0,NE 40th St & 152nd Ave NE
71326,89,43,26,152nd Ave NE & Overlake Park&Ride
71327,58,15,26,NE 40th St & 150th Ave NE
71328,115,32,26,Overlake Park & Ride
71329,213,84,26,NE 40th St & 152nd Ave NE
71331,78,42,0,Overlake Park & Ride
71335,188,58,0,Sr 520 & NE 40th St
71336,191,59,0,State Route 520 & NE 40th St
71341,176,58,0,Sr 520 & NE 51st St
71345,139,61,0,Redmond Technology Station Acs & 156th Ave NE - Bay 4
71348,328,116,0,Sr 520 & Evergreen Point Rd
71353,203,59,26,Sr 520 & NE 51st St
71355,327,115,0,Sr 520 & Evergreen Point Rd
71356,327,115,0,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue
71359,328,116,0,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue
71370,33,16,0,NE 24th St & 152nd Ave NE
71380,33,16,0,NE 24th St & 164th Ave NE
71390,33,16,0,NE 24th St & 167th Ave NE
71400,33,16,0,NE 24th St & 171st Ave NE
71410,34,16,0,NE 24th St & 173rd Ave NE
71420,34,16,0,NE 24th St & 175th Ave NE
71430,34,16,0,NE 24th St & 180th Pl NE
71440,34,16,0,NE 24th St & 182nd Ave NE
71450,34,16,0,NE 24th St & 184th Ave NE
71460,34,16,0,NE 24th St & 186th Ave NE
71470,34,16,0,West Lake Sammamish Pkwy NE & NE 24th St
71480,34,16,0,West Lake Sammamish Pkwy NE & NE 27th St
71490,34,16,0,West Lake Sammamish Pkwy NE & NE 27th St
71500,34,16,0,West Lake Sammamish Pkwy NE & 180th Ave NE
71510,34,16,0,West Lake Sammamish Pkwy NE & 180th Ave NE
71520,34,16,0,West Lake Sammamish Pkwy NE & 177th Ave NE
71658,45,27,0,SE 24th St & 156th Ave SE
71660,45,27,0,SE 24th St & 158th Ave SE
71661,45,27,0,SE 24th St & 161st Ave SE
71675,45,26,0,SE 24th St & 161st Ave SE
71678,45,26,0,SE 24th St & 158th Ave SE
71680,45,26,0,SE 24th St & 156th Ave SE
71828,163,67,0,Avondale Pl NE & Avondale Rd NE
71830,83,34,0,Avondale Pl NE & Avondale Rd NE
71850,83,34,0,Avondale Rd NE & NE 116th St
71864,83,34,0,Avondale Rd NE & 11000 Block
71866,51,24,0,NE 20th St & NE Bel-Red Rd
71868,80,33,0,Avondale Rd NE & Puget Power Trail Walk
71870,83,34,0,Avondale Rd NE & NE 104th St
71876,83,34,0,Avondale Rd NE & NE Novelty Hill Rd
71880,93,34,0,Avondale Rd NE & NE 95th St
71890,93,34,0,Avondale Rd NE & 180th Ave NE
71910,93,34,0,Avondale Rd NE & NE 85th Pl
71951,110,32,0,Redmond Transit Center - Bay 3
71954,110,31,0,Redmond Transit Center - Bay 6
71960,160,82,0,Redmond Transit Center - Bay 5
71961,343,142,0,Redmond Transit Center - Bay 4
71970,143,60,0,NE Redmond Way & 160th Ave NE
71971,143,60,0,NE Redmond Way & Bear Creek Pkwy
71981,45,26,0,NE Old Redmond Rd & West Lake Sammamish Way NE
71985,45,26,0,NE Old Redmond Rd & NE 70th St
71990,45,26,0,NE Old Redmond Rd & NE 68th St
72005,45,26,0,NE Old Redmond Rd & 151st Ave NE
72015,114,47,0,NE Old Redmond Rd & 148th Ave NE
72030,114,47,0,NE Old Redmond Rd & 143rd Ct NE
72040,114,47,0,NE Old Redmond Rd & 140th Ave NE
72050,114,47,0,NE Old Redmond Rd & 137th Ave NE
72060,83,32,0,NE 70th Pl & 132nd Ave NE
72080,82,32,0,NE 70th St & 128th Ave NE
72100,82,32,0,NE 70th St & 124th Ave NE
72120,82,32,0,NE 70th St & 120th Ave NE
72134,82,32,0,NE 72nd Pl & 116th Ave NE
72140,82,32,0,NE 68th St & 112th Ave NE
72155,132,57,0,108th Ave NE & NE 62nd St
72156,133,57,0,108th Ave NE & NE 68th St
72161,214,89,0,6th St S & 9th Ave S
72163,214,89,0,6th St S & 5th Ave S
72164,214,89,0,6th St S & 1st Ave S
72180,100,33,0,State St S & 10th Ave S
72190,100,33,0,State St & 7th Ave S
72200,100,33,0,State St & 3rd Ave S
72230,98,34,0,State St & 4th Ave S
72232,98,34,0,State St & 6th Ave S
72250,98,34,0,State St S & 10th Ave S
72290,83,31,0,NE 68th St & 112th Ave NE
72294,83,31,0,NE 72nd Pl & 116th Ave NE
72299,78,24,0,Bear Creek Pkwy & 164th Ave NE
72303,39,12,0,166th Ave NE & NE 74th St
72304,26,0,26,185th Ave NE & NE 68th St
72305,134,31,26,NE 76th St & 177th Pl NE
72306,136,32,0,NE 76th St & 177th Pl NE
72307,149,67,26,NE Union Hill Rd & 178th Pl NE
72308,39,12,0,Bear Creek Pkwy & NE 74th St
72309,93,34,0,NE Union Hill Rd & Avondale Rd NE
72310,83,31,0,NE 70th St & 120th Ave NE
72311,82,32,0,NE 70th Pl & 116th Ave NE
72312,83,31,0,NE 70th Pl & 116th Ave NE
72319,39,12,0,154th Ave NE & NE 90th St
72324,26,0,26,NE 65th St & 185th Ave NE
72326,26,0,26,NE 65th St & 188th Ave NE
72330,83,31,0,NE 70th St & 124th Ave NE
72348,83,31,0,NE 70th St & NE 70th Pl
72371,114,45,0,NE Old Redmond Rd & 132nd Ave NE
72380,114,45,0,NE Old Redmond Rd & 137th Ave NE
72391,114,45,0,NE Old Redmond Rd & 140th Ave NE
72400,114,45,0,NE Old Redmond Rd & 143rd Ave NE
72410,114,45,0,NE Old Redmond Rd & 147th Ct NE
72420,45,27,0,NE Old Redmond Rd & 148th Ave NE
72435,45,27,0,NE Old Redmond Rd & 151st Ave NE
72442,45,27,0,NE Old Redmond Rd & NE 68th St
72444,45,27,0,NE Old Redmond Rd & NE 70th St
72446,45,27,0,NE Old Redmond Rd & West Lake Sammamish Way NE
72452,145,60,0,NE Redmond Way & Bear Creek Pkwy
72456,176,58,0,West Lake Sammamish Pkwy NE & Leary Way
72458,177,59,0,West Lake Sammamish Pkwy NE & Leary Way
72476,157,70,0,NE 76th St & 164th Ave NE - Bay 1
72477,108,34,0,Downtown Redmond Station - Bay 2
72478,155,69,0,Cleveland St & 166th Ave NE - Bay 3
72479,148,45,0,Downtown Redmond Station - Bay 4
72487,110,31,0,Redmond Way & 166th Ave NE
72488,110,32,0,Redmond Way & 166th Ave NE
72494,26,0,26,Marymoor Village Station - Bay 4
72520,89,33,0,Avondale Rd NE & NE 85th Pl
72540,89,33,0,Avondale Rd NE & 180th Ave NE
72550,89,33,0,Avondale Rd NE & NE 95th St
72552,80,33,0,Avondale Rd NE & NE Novelty Hill Rd
72560,80,33,0,Avondale Rd NE & NE 104th St
72580,80,33,0,Avondale Rd NE & NE 116th St
72869,65,25,0,150th Ave SE & SE 38th St
72871,66,26,0,150th Ave SE & SE 38th St
72880,264,108,0,150th Ave SE & SE Eastgate Way
72932,87,25,0,NE 8th St & 98th Ave NE
72940,87,25,0,NE 8th St & 92nd Ave NE
72950,87,25,0,Lake Washington Blvd NE & NE 10th St
72960,87,25,0,NE 12th St & 84th Ave NE
72970,87,25,0,84th Ave NE & NE 20th St
72980,87,25,0,84th Ave NE & NE 24th St
73010,89,26,0,84th Ave NE & NE 24th St
73020,89,26,0,84th Ave NE & NE 20th St
73030,89,26,0,NE 12th St & 84th Ave NE
73040,89,26,0,NE 1st St & Lake Washington Blvd NE
73042,89,26,0,NE 8th St & 92nd Ave NE
73043,87,25,0,NE 8th St & 95th Ave NE
73044,89,26,0,NE 8th St & 94th Ave NE
73047,98,34,0,116th Ave NE & NE 24th St
73048,89,26,0,NE 8th St & 98th Ave NE
73049,103,26,0,NE 8th St & 106th Ave NE
73051,98,34,0,116th Ave NE & NE 12th St
73054,100,33,0,116th Ave NE & NE 12th St
73055,151,57,0,116th Ave NE & NE 12th St
73056,100,33,0,116th Ave NE & NE 21st St
73059,60,16,26,NE 40th St & 156th Ave NE
73077,34,16,0,NE 40th St & NE Bel-Red Rd
73079,60,16,26,NE 40th St & 159th Ave NE
73080,268,107,0,150th Ave SE & SE Eastgate Way
73089,33,17,0,NE 40th St & 163rd Ave NE
73092,33,17,0,NE 40th St & NE Bel-Red Rd
73095,98,34,0,NE Redmond Way & Willows Rd NE
73100,98,34,0,NE Redmond Way & 149th Pl NE
73106,98,34,0,NE Redmond Way & 145th Ave NE
73108,157,70,0,148th Ave NE & NE 87th St
73110,157,70,0,148th Ave NE & NE Redmond Way
73112,98,34,0,NE Redmond Way & 140th Ave NE
73130,316,141,0,148th Ave NE & NE Old Redmond Rd
73152,159,71,0,148th Ave NE & NE 61st St
73167,109,31,26,NE 51st St & 148th Ave NE
73168,83,31,0,NE 51st St & 154th Ave NE
73188,82,32,0,NE 51st St & 154th Ave NE
73227,235,96,0,Redmond Transit Center - Bay 1
73240,257,110,0,148th Ave NE & NE 51st St
73243,257,110,0,148th Ave NE & NE 46th St
73246,100,40,0,148th Ave NE & NE 43rd Pl
73248,45,26,0,148th Ave NE & NE 40th St
73250,45,26,0,148th Ave NE & NE 37th Pl
73282,31,16,0,148th Ave NE & NE 32nd St
73284,31,16,0,NE 29th Pl & 148th Ave NE
73286,31,16,0,NE 29th Pl & NE 28th St
73300,33,16,0,148th Ave NE & NE 29th Pl
73310,33,16,0,148th Ave NE & NE 31st St
73340,45,27,0,148th Ave NE & NE 37th Pl
73342,258,111,26,148th Ave NE & NE 40th St
73350,314,143,0,148th Ave NE & NE 51st St
73351,159,71,0,148th Ave NE & NE 55th St
73352,159,74,0,148th Ave NE & NE 55th St
73366,258,111,26,148th Ave NE & NE 46th St
73368,159,74,0,148th Ave NE & NE 61st Way
73380,159,74,0,148th Ave NE & NE 66th St
73391,155,69,0,148th Ave NE & NE Old Redmond Rd
73407,212,84,0,NE 40th St & 148th Ave NE
73410,155,69,0,148th Ave NE & NE Redmond Way
73412,155,69,0,148th Ave NE & NE 87th St
73418,100,33,0,NE Redmond Way & 140th Ave NE
73419,106,32,0,NE 51st St & Sr 520
73420,100,33,0,NE Redmond Way & 148th Ave NE
73425,100,33,0,NE Redmond Way & Willows Rd NE
73430,145,60,0,NE Redmond Way & West Lake Sammamish Pkwy NE
73527,47,28,0,NE 116th St & Woodinville Redmond Rd
73528,47,28,0,NE 116th St & 158th Ave NE
73539,47,28,0,NE 116th St & 167th Pl NE
73541,47,28,0,NE 116th St & 169th Ct NE
73560,47,28,0,166th Ave NE & NE 104th St
73570,47,28,0,166th Ave NE & NE 100th St
73590,47,28,0,166th Ave NE & NE 95th St
73600,47,28,0,166th Ave NE & NE 91st St
73620,47,28,0,166th Ave NE & NE 87th St
73625,47,28,0,166th Ave NE & NE 83rd St
73637,108,34,0,164th Ave NE & NE 80th St
73638,148,45,0,164th Ave NE & NE 83rd St
73757,371,140,0,NE 85th St & 161st Ave NE
73758,215,70,0,NE 85th St & 160th Ave NE
73812,62,28,0,Kirkland Transit Center - Bay 1
73813,62,28,0,Central Way & 3rd St
73814,293,118,0,Kirkland Transit Center - Bay 2
73816,227,91,0,Kirkland Transit Center - Bay 3
73818,297,127,0,Kirkland Transit Center - Bay 4
73840,166,65,0,NE 85th St & 120th Ave NE
73845,100,33,0,NE 85th St & 126th Ave NE
73847,100,33,0,NE 85th St & 128th Ave NE
73848,216,71,0,NE 85th St & 154th Ave NE
73852,100,33,0,NE 85th St & 132nd Ave NE
73853,157,70,0,NE 90th St & 154th Ave NE
73854,39,12,0,NE 90th St & 154th Ave NE
73867,39,12,0,NE 90th St & 151st Ave NE
73868,39,12,0,NE 90th St & 151st Ave NE
73872,155,69,0,NE 90th St & 154th Ave NE
73922,33,15,0,132nd Ave NE & NE 80th St
73923,32,15,0,132nd Ave NE & NE 80th St
73924,31,14,0,132nd Ave NE & NE 75th St
73925,32,15,0,132nd Ave NE & NE 75th St
73926,32,15,0,132nd Ave NE & NE 70th Pl
73945,100,33,0,NE Redmond Way & 145th Ave NE
73950,98,34,0,NE 85th St & 132nd Ave NE
73951,98,34,0,NE 85th St & 128th Ave NE
73952,98,34,0,NE 85th St & 126th Ave NE
73953,164,66,0,NE 85th St & 124th Ave NE
73960,47,28,0,166th Ave NE & NE 83rd St
73970,47,28,0,166th Ave NE & NE 87th St
73990,47,28,0,166th Ave NE & NE 91st St
73991,39,12,0,Willows Rd NE & 10800 Block
73992,39,12,0,Willows Rd NE & 10800 Block
74000,47,28,0,166th Ave NE & NE 95th St
74001,39,12,0,Willows Rd NE & NE 116th St
74002,39,12,0,NE 124th St & 134th Ct NE
74003,39,12,0,Willows Rd NE & NE 116th St
74004,39,12,0,NE 124th St & 134th Ct NE
74009,39,12,0,Willows Rd NE & NE 103rd St
74011,39,12,0,Willows Rd NE & NE 102nd St
74012,39,12,0,Willows Rd NE & NE 124th St
74013,39,12,0,Willows Rd NE & NE 102nd St
74014,39,12,0,Willows Rd NE & NE 124th St
74016,39,12,0,Willows Rd NE & NE 95th St
74017,39,12,0,Willows Rd NE & NE 91st St
74019,39,12,0,Willows Rd NE & NE 91st St
74020,47,28,0,166th Ave NE & NE 100th St
74027,155,69,0,160th Ave NE & NE 90th St
74030,47,28,0,166th Ave NE & NE 102nd Pl
74032,47,28,0,Woodinville Redmond Rd & NE 113th Ct
74033,47,28,0,NE 109th St & 156th Ct NE
74034,47,28,0,NE 109th St & 159th Ave NE
74035,47,28,0,160th Ave NE & NE 106th St
74037,47,28,0,NE 104th St & 163rd Ave NE
74039,47,28,0,NE 104th St & 166th Ave NE
74041,47,28,0,Woodinville Redmond Rd & NE 109th St
74044,39,12,0,Willows Rd NE & NE 100th Ct
74071,129,57,0,NE 124th St & 113th Ave NE
74072,129,57,0,NE 124th St & 111th Ln NE
74073,129,57,0,NE 124th St & 109th Ct NE
74074,39,12,0,NE 124th St & Willows Rd NE
74075,129,57,0,NE 124th St & 103rd Ave NE
74076,39,12,0,NE 124th St & Willows Rd NE
74077,132,57,0,NE 124th St & 103rd Ave NE
74078,132,57,0,NE 124th St & 107th Pl NE
74079,132,57,0,NE 124th St & 111th Ln NE
74081,132,57,0,NE 124th St & 113th Ave NE
74101,39,12,0,132nd Ave NE & NE 129th St
74102,39,12,0,132nd Ave NE & NE 129th St
74103,39,12,0,132nd Pl NE & NE 126th Pl
74104,39,12,0,132nd Pl NE & NE 126th Pl
74142,47,28,0,NE 104th St & 176th Ave NE
74144,47,28,0,172nd Ave NE & NE 115th Way
74146,47,28,0,179th Ave NE & NE 108th Way
74147,47,28,0,172nd Ave NE & NE 111th St
74151,47,28,0,179th Ave NE & NE 105th St
74152,47,28,0,NE 104th St & 170th Ave NE
74154,47,28,0,NE 104th St & 179th Ave NE
74161,66,32,0,124th Ave NE & NE 142nd Pl
74180,66,32,0,124th Ave NE & NE 140th St
74190,66,32,0,124th Ave NE & NE 137th Pl
74202,66,32,0,124th Ave NE & NE 132nd St
74220,105,44,0,NE 132nd St & 121st Ave NE
74225,207,83,0,NE 128th St & 116th Ave NE
74226,300,130,0,NE 128th St & Totem Lake Blvd
74230,132,57,0,Totem Lake Transit Center - Bay 3
74232,266,115,0,Totem Lake Transit Center - Bay 2
74233,31,14,0,132nd Ave NE & NE 85th St
74234,138,59,0,Totem Lake Transit Center - Bay 1
74268,66,32,0,124th Ave NE & NE 120th St
74270,66,32,0,124th Ave NE & NE 116th St
74318,63,28,0,18th Ave & Market St
74320,63,28,0,18th Ave & 3rd St
74321,66,32,0,124th Ave NE & Slater Ave NE
74322,66,32,0,124th Ave NE & NE 110th Pl
74324,66,32,0,124th Ave NE & NE 108th Pl
74326,66,32,0,124th Ave NE & NE 104th St
74327,66,32,0,124th Ave NE & NE 100th St
74328,66,32,0,124th Ave NE & NE 97th St
74331,66,32,0,124th Ave NE & NE 90th St
74332,63,28,0,3rd St & 15th Ave
74340,63,28,0,3rd St & 13th Ave
74342,66,32,0,124th Ave NE & NE 85th St
74344,66,32,0,124th Ave NE & NE 90th St
74346,66,32,0,124th Ave NE & NE 97th St
74347,66,32,0,124th Ave NE & NE 100th St
74348,66,32,0,124th Ave NE & NE 104th St
74352,66,32,0,124th Ave NE & NE 108th Pl
74354,66,32,0,124th Ave NE & NE 112th Pl
74370,63,28,0,3rd St & 9th Ave
74380,63,28,0,3rd St & 7th Ave
74390,63,28,0,3rd St & 5th Ave
74395,130,57,0,108th Ave NE & NE 68th St
74396,129,57,0,108th Ave NE & NE 62nd St
74400,129,57,0,108th Ave NE & NE 60th St
74410,129,57,0,108th Ave NE & NE 58th St
74420,129,57,0,108th Ave NE & NE 53rd St
74430,129,57,0,108th Ave NE & NE 47th Pl
74437,131,49,0,NE 38th Pl & Lake Washington Blvd NE
74440,129,57,0,108th Ave NE & NE 45th St
74441,129,57,0,108th Ave NE & NE 39th St
74442,129,57,0,108th Ave NE & NE 38th Pl
74446,131,49,0,Northup Way & NE 30th St
74447,131,50,0,Northup Way & NE 30th St
74448,131,50,0,Northup Way & NE 33rd Pl
74449,33,16,0,Northup Way & 120th Ave NE
